molregno,canonical_smiles,standard_type,standard_value,standard_units,pchembl_value,activity_comment,full_mwt,alogp,hba,hbd,rtb,psa,assay_type,assay_description
2935267,CC(C)NC(=O)[C@H](Nc1ccc2c(c1)CNC2)c1cc(Cl)cc2[nH]c(-c3ccccc3)nc12,IC50,8945.0,nM,5.05,,459.98,5.16,4.0,4.0,6.0,81.84,F,"Functional biochemical assay to identify treatments for viral infectious disease that targets Dengue virus type 2 NS2B-NS3 protease. Utilizing a direct enzyme activity measurement method, reading the fluorescence intensity is used to characterize the relative potency of inhibitors as IC50. Synthetic construct has been made based on Dengue virus type 2 (strain Thailand/16681/1984) by Centre for Medicines Discovery, University of Oxford, and the assay has been performed by Enamine biological services, Bienta Ltd.The protocol is publicly available: dx.doi.org/10.17504/protocols.io.kqdg32m87v25/v1"
2935267,CC(C)NC(=O)[C@H](Nc1ccc2c(c1)CNC2)c1cc(Cl)cc2[nH]c(-c3ccccc3)nc12,IC50,70291.0,nM,4.15,,459.98,5.16,4.0,4.0,6.0,81.84,F,"Functional biochemical assay to identify treatments for viral infectious disease that targets Dengue virus type 2 NS2B-NS3 protease. Utilizing a direct enzyme activity measurement method, reading the fluorescence intensity is used to characterize the relative potency of inhibitors as IC50. Synthetic construct has been made based on Dengue virus type 2 (strain Thailand/16681/1984) by Centre for Medicines Discovery, University of Oxford, and the assay has been performed by Enamine biological services, Bienta Ltd.The protocol is publicly available: dx.doi.org/10.17504/protocols.io.kqdg32m87v25/v1"
2940724,Cc1c(C(=O)Nc2cc(C(=O)N3CC[C@H](CO)C3)ccn2)cc(C2CC2)n1C,IC50,100000.0,nM,,Falls Outside The Dose Series,382.46,2.31,5.0,2.0,5.0,87.46,F,"Functional biochemical assay to identify treatments for viral infectious disease that targets Dengue virus type 2 NS2B-NS3 protease. Utilizing a direct enzyme activity measurement method, reading the fluorescence intensity is used to characterize the relative potency of inhibitors as IC50. Synthetic construct has been made based on Dengue virus type 2 (strain Thailand/16681/1984) by Centre for Medicines Discovery, University of Oxford, and the assay has been performed by Enamine biological services, Bienta Ltd.The protocol is publicly available: dx.doi.org/10.17504/protocols.io.kqdg32m87v25/v1"
2939585,Cc1c(C(=O)Nc2cc(C(=O)N[C@H]3CNC(=O)C3)ccn2)cc(C2CC2)n1C,IC50,100000.0,nM,,Falls Outside The Dose Series,381.44,1.48,5.0,3.0,5.0,105.12,F,"Functional biochemical assay to identify treatments for viral infectious disease that targets Dengue virus type 2 NS2B-NS3 protease. Utilizing a direct enzyme activity measurement method, reading the fluorescence intensity is used to characterize the relative potency of inhibitors as IC50. Synthetic construct has been made based on Dengue virus type 2 (strain Thailand/16681/1984) by Centre for Medicines Discovery, University of Oxford, and the assay has been performed by Enamine biological services, Bienta Ltd.The protocol is publicly available: dx.doi.org/10.17504/protocols.io.kqdg32m87v25/v1"
2941334,Cc1c(C(=O)Nc2cc(C(=O)N3CCNC(=O)C3)ccn2)cc(C2CC2)n1C,IC50,100000.0,nM,,Falls Outside The Dose Series,381.44,1.43,5.0,2.0,4.0,96.33,F,"Functional biochemical assay to identify treatments for viral infectious disease that targets Dengue virus type 2 NS2B-NS3 protease. Utilizing a direct enzyme activity measurement method, reading the fluorescence intensity is used to characterize the relative potency of inhibitors as IC50. Synthetic construct has been made based on Dengue virus type 2 (strain Thailand/16681/1984) by Centre for Medicines Discovery, University of Oxford, and the assay has been performed by Enamine biological services, Bienta Ltd.The protocol is publicly available: dx.doi.org/10.17504/protocols.io.kqdg32m87v25/v1"
2941326,Cc1c(C(=O)Nc2cc(C(=O)N3CCC(O)CC3)ccn2)cc(C2CC2)n1C,IC50,100000.0,nM,,Falls Outside The Dose Series,382.46,2.46,5.0,2.0,4.0,87.46,F,"Functional biochemical assay to identify treatments for viral infectious disease that targets Dengue virus type 2 NS2B-NS3 protease. Utilizing a direct enzyme activity measurement method, reading the fluorescence intensity is used to characterize the relative potency of inhibitors as IC50. Synthetic construct has been made based on Dengue virus type 2 (strain Thailand/16681/1984) by Centre for Medicines Discovery, University of Oxford, and the assay has been performed by Enamine biological services, Bienta Ltd.The protocol is publicly available: dx.doi.org/10.17504/protocols.io.kqdg32m87v25/v1"
2940532,Cc1c(C(=O)Nc2cc(C(=O)Nc3cccnc3)ccn2)cc(C2CC2)n1C,IC50,100000.0,nM,,Falls Outside The Dose Series,375.43,3.51,5.0,2.0,5.0,88.91,F,"Functional biochemical assay to identify treatments for viral infectious disease that targets Dengue virus type 2 NS2B-NS3 protease. Utilizing a direct enzyme activity measurement method, reading the fluorescence intensity is used to characterize the relative potency of inhibitors as IC50. Synthetic construct has been made based on Dengue virus type 2 (strain Thailand/16681/1984) by Centre for Medicines Discovery, University of Oxford, and the assay has been performed by Enamine biological services, Bienta Ltd.The protocol is publicly available: dx.doi.org/10.17504/protocols.io.kqdg32m87v25/v1"
2941451,Cc1c(C(=O)Nc2cc(C(N)=O)ccn2)cc(C2CC2)n1C,IC50,100000.0,nM,,Falls Outside The Dose Series,298.35,1.96,4.0,2.0,4.0,90.01,F,"Functional biochemical assay to identify treatments for viral infectious disease that targets Dengue virus type 2 NS2B-NS3 protease. Utilizing a direct enzyme activity measurement method, reading the fluorescence intensity is used to characterize the relative potency of inhibitors as IC50. Synthetic construct has been made based on Dengue virus type 2 (strain Thailand/16681/1984) by Centre for Medicines Discovery, University of Oxford, and the assay has been performed by Enamine biological services, Bienta Ltd.The protocol is publicly available: dx.doi.org/10.17504/protocols.io.kqdg32m87v25/v1"
2940688,Cc1c(C(=O)Nc2cc(C(=O)N3CC[C@H](O)C3)ccn2)cc(C2CC2)n1C,IC50,100000.0,nM,,Falls Outside The Dose Series,368.44,2.07,5.0,2.0,4.0,87.46,F,"Functional biochemical assay to identify treatments for viral infectious disease that targets Dengue virus type 2 NS2B-NS3 protease. Utilizing a direct enzyme activity measurement method, reading the fluorescence intensity is used to characterize the relative potency of inhibitors as IC50. Synthetic construct has been made based on Dengue virus type 2 (strain Thailand/16681/1984) by Centre for Medicines Discovery, University of Oxford, and the assay has been performed by Enamine biological services, Bienta Ltd.The protocol is publicly available: dx.doi.org/10.17504/protocols.io.kqdg32m87v25/v1"
2940419,Cc1c(C(=O)Nc2cc(C(=O)N3CC[C@H]3CO)ccn2)cc(C2CC2)n1C,IC50,100000.0,nM,,Falls Outside The Dose Series,368.44,2.07,5.0,2.0,5.0,87.46,F,"Functional biochemical assay to identify treatments for viral infectious disease that targets Dengue virus type 2 NS2B-NS3 protease. Utilizing a direct enzyme activity measurement method, reading the fluorescence intensity is used to characterize the relative potency of inhibitors as IC50. Synthetic construct has been made based on Dengue virus type 2 (strain Thailand/16681/1984) by Centre for Medicines Discovery, University of Oxford, and the assay has been performed by Enamine biological services, Bienta Ltd.The protocol is publicly available: dx.doi.org/10.17504/protocols.io.kqdg32m87v25/v1"
2939609,COC1CN(C(=O)c2ccnc(NC(=O)c3cc(C4CC4)n(C)c3C)c2)C1,IC50,100000.0,nM,,Falls Outside The Dose Series,368.44,2.33,5.0,1.0,5.0,76.46,F,"Functional biochemical assay to identify treatments for viral infectious disease that targets Dengue virus type 2 NS2B-NS3 protease. Utilizing a direct enzyme activity measurement method, reading the fluorescence intensity is used to characterize the relative potency of inhibitors as IC50. Synthetic construct has been made based on Dengue virus type 2 (strain Thailand/16681/1984) by Centre for Medicines Discovery, University of Oxford, and the assay has been performed by Enamine biological services, Bienta Ltd.The protocol is publicly available: dx.doi.org/10.17504/protocols.io.kqdg32m87v25/v1"
2940807,Cc1c(C(=O)Nc2cc(C(=O)N3CC(CO)C3)ccn2)cc(C2CC2)n1C,IC50,100000.0,nM,,Falls Outside The Dose Series,368.44,1.92,5.0,2.0,5.0,87.46,F,"Functional biochemical assay to identify treatments for viral infectious disease that targets Dengue virus type 2 NS2B-NS3 protease. Utilizing a direct enzyme activity measurement method, reading the fluorescence intensity is used to characterize the relative potency of inhibitors as IC50. Synthetic construct has been made based on Dengue virus type 2 (strain Thailand/16681/1984) by Centre for Medicines Discovery, University of Oxford, and the assay has been performed by Enamine biological services, Bienta Ltd.The protocol is publicly available: dx.doi.org/10.17504/protocols.io.kqdg32m87v25/v1"
2941666,Cc1c(C(=O)Nc2cc(C(=O)N3CCCNC(=O)C3)ccn2)cc(C2CC2)n1C,IC50,100000.0,nM,,Falls Outside The Dose Series,395.46,1.82,5.0,2.0,4.0,96.33,F,"Functional biochemical assay to identify treatments for viral infectious disease that targets Dengue virus type 2 NS2B-NS3 protease. Utilizing a direct enzyme activity measurement method, reading the fluorescence intensity is used to characterize the relative potency of inhibitors as IC50. Synthetic construct has been made based on Dengue virus type 2 (strain Thailand/16681/1984) by Centre for Medicines Discovery, University of Oxford, and the assay has been performed by Enamine biological services, Bienta Ltd.The protocol is publicly available: dx.doi.org/10.17504/protocols.io.kqdg32m87v25/v1"
2939949,CCNC(=O)c1ccnc(NC(=O)c2cc(C3CC3)n(C)c2C)c1,IC50,100000.0,nM,,Falls Outside The Dose Series,326.4,2.61,4.0,2.0,5.0,76.02,F,"Functional biochemical assay to identify treatments for viral infectious disease that targets Dengue virus type 2 NS2B-NS3 protease. Utilizing a direct enzyme activity measurement method, reading the fluorescence intensity is used to characterize the relative potency of inhibitors as IC50. Synthetic construct has been made based on Dengue virus type 2 (strain Thailand/16681/1984) by Centre for Medicines Discovery, University of Oxford, and the assay has been performed by Enamine biological services, Bienta Ltd.The protocol is publicly available: dx.doi.org/10.17504/protocols.io.kqdg32m87v25/v1"
2939494,Cc1c(C(=O)Nc2cc(C(=O)N3CCn4nccc43)ccn2)cc(C2CC2)n1C,IC50,100000.0,nM,,Falls Outside The Dose Series,390.45,2.72,6.0,1.0,4.0,85.05,F,"Functional biochemical assay to identify treatments for viral infectious disease that targets Dengue virus type 2 NS2B-NS3 protease. Utilizing a direct enzyme activity measurement method, reading the fluorescence intensity is used to characterize the relative potency of inhibitors as IC50. Synthetic construct has been made based on Dengue virus type 2 (strain Thailand/16681/1984) by Centre for Medicines Discovery, University of Oxford, and the assay has been performed by Enamine biological services, Bienta Ltd.The protocol is publicly available: dx.doi.org/10.17504/protocols.io.kqdg32m87v25/v1"
2940283,Cc1c(C(=O)Nc2cc(C(=O)N[C@H]3CCOC3)ccn2)cc(C2CC2)n1C,IC50,100000.0,nM,,Falls Outside The Dose Series,368.44,2.38,5.0,2.0,5.0,85.25,F,"Functional biochemical assay to identify treatments for viral infectious disease that targets Dengue virus type 2 NS2B-NS3 protease. Utilizing a direct enzyme activity measurement method, reading the fluorescence intensity is used to characterize the relative potency of inhibitors as IC50. Synthetic construct has been made based on Dengue virus type 2 (strain Thailand/16681/1984) by Centre for Medicines Discovery, University of Oxford, and the assay has been performed by Enamine biological services, Bienta Ltd.The protocol is publicly available: dx.doi.org/10.17504/protocols.io.kqdg32m87v25/v1"
2941635,Cc1c(C(=O)Nc2cc(C(=O)N3CCOC[C@H](O)C3)ccn2)cc(C2CC2)n1C,IC50,100000.0,nM,,Falls Outside The Dose Series,398.46,1.69,6.0,2.0,4.0,96.69,F,"Functional biochemical assay to identify treatments for viral infectious disease that targets Dengue virus type 2 NS2B-NS3 protease. Utilizing a direct enzyme activity measurement method, reading the fluorescence intensity is used to characterize the relative potency of inhibitors as IC50. Synthetic construct has been made based on Dengue virus type 2 (strain Thailand/16681/1984) by Centre for Medicines Discovery, University of Oxford, and the assay has been performed by Enamine biological services, Bienta Ltd.The protocol is publicly available: dx.doi.org/10.17504/protocols.io.kqdg32m87v25/v1"
2941650,Cc1c(C(=O)Nc2cc(C(=O)N3CCOCC3)ccn2)cc(C2CC2)n1C,IC50,100000.0,nM,,Falls Outside The Dose Series,368.44,2.33,5.0,1.0,4.0,76.46,F,"Functional biochemical assay to identify treatments for viral infectious disease that targets Dengue virus type 2 NS2B-NS3 protease. Utilizing a direct enzyme activity measurement method, reading the fluorescence intensity is used to characterize the relative potency of inhibitors as IC50. Synthetic construct has been made based on Dengue virus type 2 (strain Thailand/16681/1984) by Centre for Medicines Discovery, University of Oxford, and the assay has been performed by Enamine biological services, Bienta Ltd.The protocol is publicly available: dx.doi.org/10.17504/protocols.io.kqdg32m87v25/v1"
2940411,Cc1c(C(=O)Nc2cc(C(=O)N[C@H]3CCNC3=O)ccn2)cc(C2CC2)n1C,IC50,100000.0,nM,,Falls Outside The Dose Series,381.44,1.48,5.0,3.0,5.0,105.12,F,"Functional biochemical assay to identify treatments for viral infectious disease that targets Dengue virus type 2 NS2B-NS3 protease. Utilizing a direct enzyme activity measurement method, reading the fluorescence intensity is used to characterize the relative potency of inhibitors as IC50. Synthetic construct has been made based on Dengue virus type 2 (strain Thailand/16681/1984) by Centre for Medicines Discovery, University of Oxford, and the assay has been performed by Enamine biological services, Bienta Ltd.The protocol is publicly available: dx.doi.org/10.17504/protocols.io.kqdg32m87v25/v1"
